PhraseId,Sentiment
10625,2
53318,2
19518,2
83716,2
112349,2
116119,2
110280,2
103220,2
56722,2
118272,2
25312,2
116869,2
72626,2
110493,2
74571,2
327,2
132610,2
23206,2
144844,2
70934,2
120047,0
86913,2
90104,2
73847,2
49775,2
73140,2
59574,2
98620,1
39217,2
57741,2
8865,2
80501,2
77914,2
41290,2
121175,2
54142,2
2804,2
9627,2
46072,2
37223,2
107602,2
86397,2
40892,2
89621,3
100618,2
2063,2
140337,2
53266,2
20146,1
75446,2
53554,2
93207,2
129642,2
71205,2
95244,2
130443,2
88186,2
30841,4
148652,2
41616,2
75880,2
136569,2
72827,2
72889,2
128004,2
33926,2
79580,2
129635,2
132293,2
155,2
44384,2
51425,2
42802,3
116944,2
67336,3
34653,2
49808,2
108212,2
131007,2
95817,2
99986,2
100348,2
137135,2
135206,2
20603,2
121020,2
107286,2
40736,2
155627,2
32843,2
40923,2
88863,2
155390,2
42273,2
150460,2
144575,2
39523,2
121967,2
20219,2
122886,2
121528,2
128011,2
155301,2
85255,2
14452,2
135386,2
73226,2
153464,2
94668,2
63917,1
4229,2
103975,2
56751,2
37664,2
64446,2
44793,2
24636,2
63093,2
150488,2
150040,2
152795,2
86525,2
40848,2
107439,2
103130,2
28828,2
17184,4
121222,2
109042,2
60450,2
21773,1
23122,2
97775,2
148583,2
135744,2
16570,2
115634,2
98455,2
2059,2
75897,2
93199,2
43652,2
49879,2
39391,2
150969,2
61049,2
145177,2
152301,3
57981,2
21055,2
30019,2
153708,2
23178,2
72638,2
22772,2
108587,2
153487,2
87377,1
104194,2
131138,2
88773,2
52848,2
123954,2
118900,2
6323,2
154173,2
91410,2
51011,1
50026,2
113027,2
88549,2
102135,2
130687,2
83047,2
16362,2
67320,2
103359,2
118677,2
20279,2
106118,2
90031,2
138745,2
131321,2
62323,2
147304,2
137832,2
57422,3
94671,2
21729,2
55650,3
82301,2
91848,2
67771,2
61096,2
147473,2
94333,2
85630,2
95567,2
42180,2
60378,2
151994,2
135723,2
78576,2
35571,2
132056,2
2593,2
96132,2
103643,2
16614,2
54662,2
29668,2
72316,2
74755,2
32187,2
36719,2
36704,2
17202,2
37528,2
42258,2
83587,2
77582,2
75542,2
69559,2
4533,1
149791,2
118629,4
139657,2
105097,2
99116,2
38242,2
77749,2
150865,2
46698,2
50324,2
70551,2
122488,2
137890,2
101956,2
34842,2
15032,2
79067,2
134743,2
93993,2
62254,2
142721,2
142444,2
87934,2
147671,2
152863,1
144673,2
68469,2
73662,2
67965,2
33785,1
154328,2
155110,2
148973,1
132030,2
153538,2
72274,3
145322,2
135856,2
139226,2
111900,2
59765,2
28615,2
67794,2
48609,2
36991,2
134252,2
123038,2
150085,2
113846,2
131575,2
6452,2
51446,2
28655,2
50400,2
98975,2
148033,2
8862,2
75722,2
4023,2
19894,2
53926,2
48086,0
102454,2
96379,2
98091,2
131392,2
100641,2
113084,2
135898,2
119585,2
92852,4
139412,2
120071,2
66201,2
111735,2
66822,0
154467,2
137576,1
66820,2
68725,2
141145,3
73296,2
117743,1
13467,2
59209,2
41375,2
43610,2
108217,2
5844,2
143649,2
129455,2
70061,2
152235,2
151751,2
136916,2
120034,2
73710,2
103591,2
8399,2
7521,2
41522,2
91477,2
90182,2
89593,2
62870,3
77140,2
140292,2
113996,2
69741,2
40965,2
124014,2
147836,2
95249,2
107528,2
831,2
118578,2
67632,2
77440,2
123399,2
102298,2
63364,2
142466,2
7029,0
12884,2
126340,2
121193,2
153484,2
109289,2
122345,2
41661,2
136936,3
124442,2
38505,2
63689,2
98320,2
42507,2
5542,1
143419,2
147324,2
11672,2
68059,2
67537,2
119832,2
57450,2
104509,2
152928,2
52448,2
90493,2
108897,2
114284,0
91616,2
40288,2
87152,2
118864,2
129579,2
119515,2
49711,2
75778,2
148816,1
50442,2
134345,2
95891,2
3297,2
113251,2
37287,2
143691,2
20922,2
89391,2
565,2
145884,2
26751,2
3803,2
3074,2
48682,2
10937,2
129825,2
120249,1
54243,2
62855,2
31597,1
126578,2
127580,2
48125,2
60732,2
3837,2
83782,2
58345,0
3234,2
88456,2
124789,2
102601,2
22258,0
17163,1
10050,2
84057,1
42839,2
79337,2
42970,2
65003,2
99533,3
80,2
446,2
51491,3
105674,2
115202,2
76251,2
37802,2
45454,2
22507,2
51411,1
125253,2
18046,2
135076,2
108169,2
1896,2
21672,2
118975,2
82354,2
645,2
79283,3
127070,2
140278,2
84537,2
28972,2
65758,2
123029,2
114951,2
148708,2
36041,2
92468,2
76385,2
119408,2
109852,2
122824,2
26501,0
139058,2
108763,2
143783,2
66824,2
95603,2
46967,2
146037,2
67766,1
102597,2
74444,2
113898,2
60678,2
124669,2
97176,2
44046,2
21437,2
93127,2
58564,2
93195,2
78424,3
55761,2
4860,0
152710,2
155229,2
148104,2
63032,2
140231,4
27999,1
39732,2
48045,2
5707,2
32222,2
2041,2
90087,2
83233,2
61922,2
79066,2
153903,2
95961,2
19730,2
112673,2
154255,2
47791,2
147660,2
50920,2
155754,2
151045,2
56379,2
39547,2
91019,2
96859,2
81960,2
12677,2
19126,2
12230,2
130882,2
138699,2
139107,2
143141,2
90206,2
31671,2
126453,1
2730,2
121789,2
17696,2
16392,2
89442,0
98477,2
82883,2
132254,2
65736,2
126537,2
34819,2
7256,2
88780,2
135263,2
56768,2
132510,2
154016,2
144628,2
3801,2
42519,2
145357,2
112295,2
29412,2
88102,2
51029,2
74152,2
90959,2
39361,2
147667,2
30968,2
24333,2
150854,4
59626,2
80208,2
88822,2
126998,2
38340,1
93218,2
136472,2
88926,2
11543,2
58501,2
56303,2
19853,2
22584,2
31244,2
42636,2
34069,2
10432,2
146541,2
76204,2
26627,2
155191,2
44595,2
111692,2
33706,2
155655,2
117294,2
104285,1
91295,2
46356,2
53314,2
103581,2
100479,2
109472,2
119092,2
143168,2
35348,2
139360,2
36069,2
21166,2
49823,2
107625,2
95976,2
20136,2
887,2
109937,2
12982,2
112160,2
75004,2
87135,2
38487,2
108106,2
119055,2
131286,2
118482,2
49449,2
68028,2
74378,2
93931,2
14525,2
113976,2
13280,2
80408,2
15985,2
128513,2
106316,2
73426,2
18599,2
24272,2
46082,2
134568,2
103788,2
45083,2
129218,2
135170,0
132187,2
141525,2
106345,2
146142,2
5749,1
98578,2
46919,2
140326,2
76618,2
94850,2
89755,2
62985,2
122490,2
92612,2
85697,2
11674,2
69774,2
6324,2
144122,2
141414,2
145926,2
122301,3
47678,2
58325,2
40203,2
4205,2
55378,2
17532,2
116887,2
146636,2
9096,2
41833,2
85151,2
42390,2
123502,2
26710,2
42951,2
28623,3
55349,2
73929,2
59715,2
125426,2
109202,2
148725,2
14160,2
74880,2
3002,2
81056,2
41640,2
137301,2
97623,2
147270,2
106437,2
66788,1
8220,2
84489,2
30547,2
95294,2
29927,2
94247,2
108871,2
15947,2
146900,2
95500,2
84865,2
21033,2
85829,2
30813,2
127273,2
108508,2
38902,2
64461,2
132074,2
93043,2
76366,2
29816,2
103223,2
121857,2
129804,2
17497,2
876,2
56324,2
57362,2
52309,2
98872,2
41810,2
82737,2
102792,2
106941,2
63584,2
94802,2
119831,2
73554,2
59464,2
25507,3
124602,2
51608,2
37921,2
72863,2
146507,2
46205,2
16832,2
153286,2
101804,2
95087,4
75283,2
113383,2
91772,2
51368,2
68733,2
17407,4
2658,2
130939,2
34707,2
31596,2
17189,2
108744,2
78158,2
79737,2
149633,2
25732,2
150487,2
130970,2
42005,2
54898,3
135500,2
11132,2
144239,2
124644,1
127584,2
53813,2
23091,2
151983,2
135835,2
62672,2
63438,2
102059,2
150686,2
139820,2
146846,2
76782,2
155854,1
94324,2
107512,2
29958,2
28022,2
66846,2
120080,2
46594,2
51405,2
51337,2
138141,2
40112,2
31709,2
148411,3
56207,2
144718,2
79646,1
105130,2
17360,3
45765,2
105299,2
40738,2
74879,2
28385,2
5772,2
149083,2
52650,2
86264,2
68842,2
153107,2
142789,2
140647,2
17124,2
96150,3
62665,2
97791,2
52145,2
65341,2
6032,2
66580,2
62445,2
70883,2
3130,2
51324,2
80980,2
13680,2
99328,2
119920,2
131334,2
96482,2
33409,2
72511,2
126552,2
126461,3
129406,2
7833,4
6101,2
153645,2
44464,2
110000,1
58611,2
64302,2
53001,2
126780,2
42567,2
81800,2
15819,2
86780,2
98441,2
112012,2
9799,2
100864,2
66369,2
8029,2
63890,2
103275,2
75057,2
77827,1
132072,2
47475,2
102067,2
41760,2
84223,2
8594,2
46136,3
136481,2
118133,2
87281,2
124903,2
53963,2
34758,2
19052,0
33009,4
110198,2
14767,2
52832,2
148297,2
127156,2
58083,2
75534,2
38114,2
66358,2
57461,2
84857,2
87045,2
105074,2
27760,2
38550,2
145930,2
107499,1
136740,2
472,2
29669,2
128755,2
50043,2
103700,2
110166,2
138987,2
83800,2
79400,2
51067,2
84522,2
67942,2
110242,2
139501,2
151747,2
43158,2
29117,2
143605,1
43350,2
111708,2
78308,2
124034,4
124213,2
117246,2
101286,2
3096,2
84490,2
146985,2
61502,2
43923,2
80381,2
143943,2
77552,2
119760,2
137217,2
83014,2
62306,1
2652,2
132110,2
83251,2
84929,1
83528,2
26889,2
144546,2
27268,2
76998,2
3618,2
94739,2
31811,1
66717,1
150733,2
28686,2
93017,2
39054,2
91873,1
26702,2
92589,2
138349,2
99402,2
88054,2
14475,2
60098,2
33098,2
9287,2
70480,2
40246,2
31539,2
37763,2
17521,2
42799,3
35956,2
30688,2
13823,2
137969,2
32241,2
48498,2
29338,2
125946,2
8223,2
1092,2
65487,1
66732,2
87979,2
101319,2
100384,3
61844,2
63776,2
79894,2
48497,2
61762,2
135114,2
109181,2
16707,2
84199,2
88347,2
7048,1
58144,2
59598,2
62569,2
59072,2
21550,2
114476,2
58228,2
82801,2
54264,2
140910,2
9279,2
42961,2
132871,2
58254,0
79891,2
90696,2
136246,4
19213,2
38184,2
105246,1
126313,4
128246,2
3634,2
119326,2
113925,2
115859,2
66575,2
77916,2
28597,2
32462,2
16315,2
127206,3
39457,2
29589,2
78412,3
130260,2
7824,3
40147,2
15208,2
130962,2
82760,2
132219,2
35883,2
94575,2
81501,2
66752,2
105935,2
120723,2
12753,2
144389,2
113520,2
89150,2
104355,2
50169,2
91606,2
56943,2
31299,2
9986,1
84015,2
28074,2
100598,2
82241,2
5039,1
92209,2
106632,2
28891,2
63781,2
35985,2
81357,2
123501,2
70898,2
106368,2
47681,2
139062,2
106478,2
907,2
131532,2
63952,2
151222,2
130107,2
75913,2
56530,2
113242,2
153255,2
131900,2
133026,2
63235,2
59614,2
139567,2
55838,2
115978,2
117759,2
116025,2
86934,2
75874,2
69592,2
97196,2
69419,2
71545,2
2531,2
122092,2
113270,2
116258,2
89556,2
66295,2
100712,2
70779,1
146745,0
69273,2
10133,2
124174,2
69653,2
116326,2
59794,2
49209,2
90762,2
74623,2
54659,2
100819,2
72922,2
48336,2
136737,1
82485,3
47904,2
71106,2
44302,2
30879,2
14115,2
48519,2
150283,2
113681,2
128147,2
4244,2
44626,1
74305,2
81903,2
32239,4
51052,1
21213,2
148574,2
43611,2
77344,2
95523,2
130269,2
119688,2
92854,2
149821,2
121221,2
45627,2
134156,2
143817,1
60032,2
64123,2
137695,2
144561,2
132087,2
76391,3
117403,2
74418,2
131055,2
95051,2
138290,2
8944,2
53961,2
57544,2
140176,2
133498,2
133949,2
144030,2
1026,2
96489,2
138661,2
132168,2
56456,2
124338,2
20960,2
86820,2
65999,2
132411,2
126818,2
91257,2
85778,2
82106,2
94583,2
119782,2
154315,1
31485,2
48205,2
7877,2
38052,2
93173,2
22256,2
32582,2
36481,2
44387,2
66794,2
31303,2
65363,2
83595,2
135715,2
149783,2
16650,2
107190,2
12869,2
117313,2
116092,2
136445,2
91975,2
124617,2
83378,3
5767,2
47944,2
155641,2
51390,2
146429,2
121772,2
91698,2
80994,2
66153,2
154208,2
150812,2
75747,2
57107,2
29755,2
27481,2
66169,2
119165,2
149491,2
100937,2
7285,2
14055,2
74087,2
1847,2
39383,2
95224,2
85301,2
44403,2
127693,2
7529,2
74474,2
11831,2
15737,2
53997,2
471,2
136391,2
53690,2
99823,2
103162,2
137449,2
86638,2
48569,2
75620,2
54189,2
153731,2
65189,2
122792,2
56741,2
8852,2
137828,2
137984,2
121709,2
110397,2
154965,2
154130,2
44146,2
58102,2
116783,3
70288,3
9925,2
91964,2
133541,2
113315,2
90664,2
90640,2
149999,1
88361,2
45398,3
1420,2
124941,2
112546,2
115304,2
1719,3
2418,2
98439,2
14281,2
5016,2
123761,2
92382,2
68772,2
53359,2
8656,2
150637,2
60882,2
15416,2
74408,2
122397,2
120472,2
45816,2
125710,2
58749,2
33160,2
149483,2
156051,2
108677,2
70227,2
30807,2
153520,2
100802,2
53763,2
127207,3
123862,2
115826,2
58603,2
104072,2
94574,2
53726,2
80496,2
44119,2
68366,2
19742,2
150264,2
85169,2
26380,2
7413,2
32191,2
146574,2
74331,1
108122,2
8806,2
87217,2
57271,1
46880,2
120384,2
140196,2
132185,2
6668,1
101497,2
92818,2
13733,2
83289,2
104370,2
81415,2
135457,2
44411,2
40988,2
114397,2
153014,2
71731,2
115545,2
128395,2
155551,2
71929,2
62869,2
68194,2
76928,3
53361,2
41075,2
93936,2
149265,2
116322,2
77490,2
8046,2
73735,2
142213,2
84793,2
117148,2
144284,2
67853,2
97192,2
144808,2
129144,2
30224,2
28642,2
100185,2
19218,2
104499,2
31103,2
61305,2
14045,2
153192,2
118824,2
73363,2
149960,2
136213,1
80155,2
21111,2
21446,3
138558,2
134966,2
54631,3
53403,2
126452,2
90576,2
33779,2
39831,2
110973,1
109270,2
68089,2
119388,2
83875,2
28713,2
120977,2
128791,2
12685,2
117228,0
8842,2
62316,2
64344,2
60220,2
98061,2
70121,2
100071,0
31178,2
114851,2
2015,1
40708,2
118270,2
24970,2
110526,2
52299,3
25229,2
117389,2
19840,2
104221,2
2112,2
65836,2
69609,2
155724,2
90619,1
103343,2
32279,2
58509,2
74204,2
144197,3
16046,2
117563,2
126573,2
133658,2
15962,2
57140,2
121601,2
80752,2
84551,2
23451,2
35511,2
123860,2
83437,2
102699,2
128055,2
9123,2
56891,2
59509,2
151916,2
64980,2
105946,2
137946,2
69120,2
133930,2
148307,2
76220,2
111610,2
80865,2
19108,2
55795,1
116381,2
91809,2
6049,3
134915,2
79658,2
148194,2
134125,2
60952,2
123482,2
103193,2
58931,4
54844,2
78693,4
14600,3
131595,2
36725,2
150880,2
44193,3
4256,2
153821,2
110590,2
113457,2
130612,2
1388,2
5419,2
9673,2
27091,3
149523,2
35057,2
129008,2
63483,2
14890,2
49045,2
99480,2
114112,2
121679,2
5825,2
27759,2
35770,2
131601,3
113241,2
107902,2
64161,2
119609,2
35971,2
30465,2
97095,2
118707,2
27648,2
69282,2
94624,2
131679,2
113709,2
116956,2
68435,2
55408,2
142419,2
55081,2
153971,2
85072,2
83355,2
155715,1
146006,2
21681,2
83697,2
97756,2
49014,2
105631,2
59198,2
124010,2
73797,0
87814,2
103330,2
56344,2
70539,2
124216,2
101737,2
26571,2
129070,2
19425,2
110869,2
94546,2
13817,2
100612,2
89312,2
25612,2
47147,2
36691,2
136837,2
107240,2
152377,2
55165,2
149404,2
45131,2
142394,2
31373,0
101276,2
27364,2
9898,2
82955,2
64852,2
3169,1
64317,2
80997,2
82973,2
114896,2
68136,2
34633,2
136531,2
27395,2
3023,2
92503,2
151668,2
50481,2
15115,2
149494,2
14238,2
20916,2
55961,2
18199,2
139152,2
1808,2
65175,2
51779,2
105276,2
19571,2
95725,2
133908,2
78646,2
68653,2
153875,2
43273,2
134187,2
52772,2
135198,2
135924,2
53718,3
131453,2
39916,2
132564,2
110586,2
127283,2
586,2
75379,2
43570,2
151373,2
31907,2
82877,2
69786,2
35959,2
5833,1
149435,2
17196,2
95493,2
122622,2
76787,2
46453,2
83000,2
98231,2
67258,2
120735,2
43709,2
101466,2
113801,2
6299,3
100689,2
141798,2
130549,2
31466,2
54748,2
13494,2
24002,2
15783,2
24012,2
71512,4
79546,2
45536,2
150913,2
48550,2
38501,2
149018,2
102441,2
103009,2
69589,1
118436,2
45981,2
78545,2
63117,2
16796,2
85773,2
79679,2
11308,2
12339,2
145645,1
47620,2
17314,3
142297,2
149203,2
147704,2
111632,2
63686,2
76633,2
57363,2
147905,2
39894,2
116321,2
86933,2
91014,2
149619,2
87002,0
91323,2
77638,2
27551,2
31959,2
52696,2
22036,2
39585,2
92785,2
125810,2
87105,2
19556,2
25020,1
56223,0
107232,2
1499,2
152162,2
13885,2
80274,2
26585,2
27107,2
45865,2
133909,2
56963,2
101406,1
143295,1
15652,2
83571,2
56358,2
86672,2
125994,2
38885,2
126026,2
80702,2
97924,2
147919,2
31048,2
99471,3
68875,2
119302,2
72230,2
100661,2
77757,2
62687,2
48522,2
90951,2
125622,2
121712,2
81583,2
60332,2
87988,2
31403,2
87012,0
41797,2
119759,2
17613,2
125018,2
115855,2
58747,2
24115,2
48358,0
74938,2
136113,2
138191,2
88262,2
64113,2
81609,0
7417,2
118191,2
102528,2
52936,2
55564,2
92668,2
58059,2
104570,2
139212,2
30095,2
120074,2
55624,2
71,2
20363,2
117917,2
89185,2
56121,2
41926,2
135920,2
17325,2
98721,1
122589,2
142605,2
128110,2
120633,2
70838,2
143884,2
62284,2
44735,2
99436,2
93573,2
152229,2
94250,2
116582,2
116020,2
64154,2
85174,2
64012,2
112122,2
132387,2
27835,2
145120,2
27247,2
71901,2
576,2
94867,2
83341,2
127647,2
13304,2
105189,2
111581,2
126671,2
80839,2
135099,2
137448,2
84708,2
56885,3
75474,2
2104,2
3396,2
148706,2
74516,2
131160,2
90143,1
67847,2
115884,2
25857,2
31312,2
122369,2
23184,2
57067,2
109100,2
13388,2
104253,2
78411,3
19035,2
84328,2
22544,2
94943,2
18597,2
118010,2
95733,2
134780,2
128135,2
29162,2
77343,2
127021,2
62208,2
60449,2
50832,2
141853,2
38379,2
123345,2
84447,2
125878,2
59477,2
152449,2
1523,2
39101,1
149354,2
112633,2
97650,2
27984,1
120875,2
104012,2
51146,2
92217,2
151485,2
30083,2
49141,2
13565,2
12271,2
33253,2
83857,2
93250,2
103619,2
20800,2
148794,4
3615,2
86905,2
123848,2
152290,2
107608,2
128828,2
55968,2
81812,2
70133,2
105816,2
24,2
1442,2
92167,2
132062,2
102373,1
54212,2
91101,2
138944,2
16815,2
25190,0
16087,2
153402,2
83897,2
23240,2
113161,2
111082,2
26805,2
66242,2
12916,2
19519,2
148077,2
71529,2
79547,2
22637,2
10903,2
138130,2
101708,2
75459,2
80943,2
111137,2
97624,2
51851,2
36299,2
34446,2
15571,2
3904,2
148253,2
49500,2
64359,2
27580,2
92734,2
65322,2
142011,2
104487,2
62142,2
23220,1
62976,2
134623,2
134174,2
89547,2
137169,1
126919,2
105502,2
9670,2
22783,2
37361,2
105722,2
148113,2
39413,2
987,2
89348,2
805,2
20106,3
51850,2
94623,2
148881,2
62801,2
136635,2
37285,2
14006,2
83247,2
124441,2
37772,2
96510,2
32577,2
69512,2
116058,2
82092,2
58276,2
130691,2
152606,2
105707,2
59576,2
52923,2
132073,2
20770,2
29138,2
85342,2
12830,2
131449,2
142476,2
66119,2
61715,2
4658,2
47264,2
69975,2
65500,2
95122,2
6844,2
6245,2
75645,2
85150,2
80455,2
106982,2
116045,2
51466,3
31825,2
16886,2
56087,2
61251,1
143467,2
19469,2
71597,2
29773,2
72845,3
103951,2
123882,2
63807,2
56465,2
2710,2
131993,2
26722,2
146670,2
21093,2
101435,2
154871,2
52575,2
101404,2
79538,2
57598,2
32856,2
103185,2
4125,2
40017,2
77131,2
137678,2
32272,2
56702,2
149015,1
142087,2
89095,2
29627,2
117245,0
147313,2
108129,2
50159,2
140535,2
2045,2
149185,2
50824,2
31004,2
139315,2
129734,2
105841,2
45895,2
82899,2
126251,2
28894,2
155984,2
61289,2
60799,2
144281,2
75917,2
139560,2
95007,2
95217,2
54624,2
146638,2
128409,2
57768,2
144174,2
17976,2
14618,2
66696,2
65804,2
151757,3
86002,1
81925,2
107794,2
6813,3
127245,2
124160,2
799,2
2650,2
92181,2
32866,2
8487,2
84101,2
77295,2
136697,2
31411,2
65630,2
147330,2
70407,2
145495,2
101780,2
73095,2
40873,2
63704,2
148175,2
990,2
64760,2
109495,2
13776,2
56831,2
84771,2
155533,2
52292,2
49847,2
28355,2
141613,2
145055,2
102243,2
109011,2
60576,2
154002,2
129619,2
34291,2
59930,2
92930,2
121727,2
75635,2
54135,2
38602,2
41903,2
68033,2
25643,2
26410,2
105823,2
113940,2
48121,2
49948,2
47394,2
116781,2
88676,2
106070,2
147779,2
49291,2
147665,2
143020,2
27889,2
132103,2
80934,2
149012,2
107380,1
95764,2
102574,2
111289,2
70749,2
42796,2
22081,2
153327,3
103440,2
5142,2
98999,2
76136,2
144133,2
31565,2
7439,2
152338,2
117656,2
137108,2
147200,2
70106,2
63385,2
32884,0
133609,2
28135,2
29439,2
118077,2
152110,2
84966,2
24470,2
31464,2
21118,2
67637,2
14129,2
52012,2
155965,2
71594,2
130563,2
76840,2
60061,2
154742,2
131671,2
97343,2
133280,2
48628,1
125805,2
35001,2
126295,2
77125,2
20087,2
106101,2
99248,2
20353,2
17990,2
149581,2
84961,2
123408,2
135669,2
7188,2
151977,3
32042,2
86195,2
51449,2
61855,2
110121,2
32547,2
118590,2
99915,2
8881,1
43390,2
133020,3
134303,3
94313,2
118774,2
49088,2
30460,2
75972,2
122982,1
89903,3
64769,2
147561,2
136022,2
121144,2
90557,2
9731,2
108918,2
92671,2
37263,2
85514,2
68860,2
143745,2
34463,2
61215,2
152529,2
133011,2
121617,2
57456,2
97504,2
62318,2
136327,2
46313,2
144221,2
119085,2
44988,2
154078,2
109224,2
79231,2
74592,4
153636,2
100916,3
37135,2
89109,2
63489,2
132135,4
152993,2
150027,2
74366,2
28633,2
153421,2
57967,2
14248,2
20971,2
18879,2
44976,2
73294,2
149555,2
131892,2
36917,2
147427,2
107014,2
61960,2
110120,2
6822,2
14551,3
118922,2
124703,2
9431,2
71157,2
21982,2
134224,2
22376,2
84047,2
125766,2
18534,2
68004,2
114003,2
82406,0
112016,2
102367,2
16368,2
84102,2
131378,2
31079,2
141730,2
20410,2
143847,2
91220,2
153492,2
44456,3
60316,3
11573,2
112729,2
86635,1
39276,2
72388,2
102382,2
32996,2
12128,2
25581,2
77405,2
145197,2
66090,2
102737,2
86197,2
44718,2
122494,2
29293,2
145521,2
59285,2
41369,2
66780,2
108646,2
116997,2
152266,2
55638,4
91314,2
122655,2
135458,2
91651,2
67888,2
129791,1
9517,2
77588,2
44732,2
22497,2
121268,2
111453,2
103008,2
153337,2
70575,1
100834,2
66306,2
135083,2
116433,2
53236,2
149995,1
101185,2
143526,2
77192,2
123159,2
127352,2
54104,2
9453,2
75209,1
56392,2
85865,2
132482,2
142633,2
7508,2
78704,2
62681,2
136196,2
61018,2
138839,2
54405,2
86683,2
50583,2
91130,2
10875,2
43967,2
27408,2
34804,2
63051,2
136419,2
81899,2
99997,2
36326,2
89029,2
126607,2
52290,2
133487,2
103287,2
104251,2
119006,3
126423,2
89276,2
44028,2
43264,2
70821,2
140171,2
90938,2
127079,2
148836,2
7834,4
68082,2
50858,2
102081,2
20948,2
36790,2
68237,2
58790,2
11027,2
124650,2
123518,2
41503,2
75909,2
129256,2
90510,2
65970,2
7059,2
6389,2
12125,2
153510,2
150201,2
31427,2
154581,2
57728,2
70703,2
91895,2
112539,2
136793,2
75169,2
70783,2
2482,2
1255,2
82994,2
131448,2
99560,2
71471,2
68856,3
93063,2
87312,2
24174,2
84349,2
136218,2
72421,2
126727,2
15502,2
91148,2
20119,2
131805,2
73488,2
15514,2
109191,3
75914,2
101630,2
54768,2
128171,2
18537,2
99020,2
124553,2
66138,2
152426,2
118093,2
74926,2
99917,2
112339,2
56467,2
62110,2
154956,2
4069,2
117449,2
75538,2
142655,2
101180,2
133415,2
153004,2
28400,3
74251,0
154829,2
54049,2
26096,2
147460,2
43045,2
116286,2
123486,2
107823,2
46972,2
85263,3
38744,2
26525,2
88272,2
131604,2
84170,2
34427,2
13742,2
62777,2
113304,0
11385,2
121766,2
126557,0
46138,2
10494,2
128971,2
110237,2
59391,1
29159,2
42038,2
131920,2
113544,2
50640,2
98140,2
79451,2
150881,2
118810,3
11762,2
108462,2
69149,2
137178,2
59986,2
19380,2
122613,2
116692,2
27086,2
47922,2
85511,2
61496,2
117453,2
93583,3
115362,2
112557,2
82693,2
29248,2
91248,2
147695,2
36817,2
106059,2
94494,2
81343,2
27631,2
126406,2
33335,2
70630,2
66498,2
38274,2
126879,2
87385,2
18595,2
62726,2
147890,2
67529,2
62829,2
39749,2
62004,2
66239,2
70005,2
47465,2
114451,2
4315,2
138047,2
114990,2
91117,2
102921,2
21762,2
150494,2
115308,2
121950,2
141585,2
54124,2
87694,2
92926,2
154336,2
78023,2
128000,2
97485,2
4447,2
135388,2
69267,2
144832,2
110538,2
36659,2
123414,2
91877,2
144547,2
138773,1
54562,2
62135,2
4022,2
5625,2
94616,2
120215,2
10904,2
150968,2
92615,2
122849,2
17393,2
6235,2
33344,2
109393,2
143395,2
109836,2
31167,2
60827,2
47226,2
49686,2
13726,2
59821,2
124076,2
153345,2
55269,2
21090,2
142070,2
78582,2
44919,2
43357,2
79784,2
131015,2
111164,2
122666,2
66975,2
132568,2
115659,2
91330,2
63999,2
30080,2
95390,2
135337,2
88011,2
57816,2
134622,2
3625,2
33346,2
151947,2
125842,2
28890,2
41679,2
121809,2
69495,2
10512,2
112384,2
102090,2
151110,2
36879,2
127849,2
132828,3
23171,2
9106,2
95068,2
141256,2
18718,2
84398,2
3015,2
44185,2
56346,2
133682,2
41302,2
135506,2
10096,2
140070,2
63004,2
94123,2
26941,1
128708,2
35957,2
11233,2
122794,2
82070,2
36104,2
152961,2
50194,2
127754,2
54297,2
145627,2
60658,2
60261,2
60578,2
115449,2
70583,2
122813,2
61524,2
131177,0
145303,2
133118,2
126094,2
76754,2
65681,2
115367,2
93893,2
54308,2
97512,2
96764,2
78801,2
120860,2
124486,2
74285,2
124487,2
110605,2
18365,2
10774,2
128208,2
148696,2
24370,2
34734,2
7223,2
144891,2
119522,2
133229,2
88541,1
97515,2
105013,2
117201,2
31232,2
100930,2
117261,2
120552,2
111105,2
51590,2
65919,2
6852,2
138060,2
60808,2
91336,2
30398,2
86105,2
81280,2
80268,2
56206,2
34098,2
28042,2
49579,2
126335,2
24866,2
120574,2
60454,2
52127,2
3512,2
110667,2
56148,2
49531,2
23972,2
53100,2
55131,2
100496,2
46410,2
19551,2
36317,2
44027,2
153225,2
86964,2
84594,2
52691,2
119605,2
28473,2
54559,2
62334,2
109918,2
40931,2
53183,2
138400,2
114602,2
65129,1
120831,2
88984,2
144766,2
108013,2
35048,2
87838,2
57845,2
137320,2
92639,2
7581,2
71514,2
149493,2
15484,2
55540,2
9318,2
34183,2
34969,2
55129,2
129176,2
105151,2
112362,2
96341,2
79674,2
29300,2
80818,2
137315,2
869,2
114809,2
50134,2
10457,2
63325,2
23798,1
56680,2
119940,2
35352,2
86355,2
34189,2
108936,2
46156,1
106558,2
103186,2
79749,2
146484,2
101753,2
48169,2
17606,2
87035,2
11812,2
100383,4
78147,2
136963,2
88268,2
131856,2
37241,2
9583,2
65894,2
138390,2
153690,1
2393,2
64189,2
125936,2
137792,2
27363,2
56907,1
50507,2
154231,2
139887,2
92178,2
66292,2
3768,2
53016,2
107109,1
9899,2
73263,2
90866,2
146203,2
136384,2
69351,2
69456,2
76530,2
19963,2
85843,2
43980,2
85668,2
34111,2
127698,2
109139,2
3711,2
13952,2
63246,2
69218,2
79152,3
143631,2
42010,2
127953,2
38642,2
21298,2
26893,2
37495,2
58629,2
147707,2
39814,2
63978,2
66548,2
